,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
2173,1.709,6.499069,6.222004999999997,4749.315,541.0379,521.1353,160.6177,-61.31072,218.378,30756500000000.0,27776970000000.0,2929505000000.0,0.3647259,1.515918e-06,-5.804893e-07,-2.052118e-06,-5.525666e-07,8.334583e-07,-3.533131e-06,-2.989468e-06,2.686153e-06,27488620000000.0,2765223000000.0,0.3434703,1.479947e-06,-5.608356e-07,-1.997471e-06,-5.336506e-07,8.19321e-07,-3.443337e-06,-2.912552e-06,2.627929e-06,15954930000000.0,1471806000000.0,0.2092771,1.091857e-06,-3.76893e-07,-1.436264e-06,-3.573906e-07,6.395834e-07,-2.50295e-06,-2.111184e-06,1.97301e-06,762199900000.0,241700000000000.0,1.309273,53840000000000.0,-1.09872
2176,1.7025,4.92027,5.402763000000004,4758.703,409.6607,451.726,-206.5167,-129.4615,396.2074,105725500000000.0,103322600000000.0,11622790000000.0,0.5632775,1.363775e-05,2.218964e-06,-1.097376e-05,2.286178e-06,1.454318e-05,-2.424147e-05,-1.933807e-05,3.113143e-05,101304200000000.0,11017840000000.0,0.5279066,1.333e-05,2.145377e-06,-1.074809e-05,2.209484e-06,1.418644e-05,-2.371631e-05,-1.892306e-05,3.039763e-05,76218450000000.0,7273808000000.0,0.3529999,1.085461e-05,1.620339e-06,-8.869372e-06,1.662767e-06,1.139441e-05,-1.942887e-05,-1.552264e-05,2.45785e-05,1890804000000.0,281600000000000.0,3.099528,148500000000000.0,-2.61459
2177,1.6981,4.894571,5.605302000000006,4749.425,406.716,467.8349,-25.6531,104.8529,12.11864,31813760000000.0,31813760000000.0,3022033000000.0,0.3999251,1.437417e-06,4.986632e-08,-1.349122e-06,7.270704e-08,1.389426e-06,-2.750192e-06,-2.23627e-06,3.152766e-06,31525410000000.0,2799946000000.0,0.3588803,1.385844e-06,4.712354e-08,-1.301556e-06,6.902341e-08,1.338236e-06,-2.652355e-06,-2.156833e-06,3.038111e-06,22875150000000.0,1852500000000.0,0.237314,1.114814e-06,3.490272e-08,-1.049586e-06,5.20652e-08,1.07207e-06,-2.1362e-06,-1.737442e-06,2.438758e-06,818568000000.0,167700000000000.0,1.203213,34330000000000.0,-1.0388
2180,1.6995,4.928661,5.499218000000001,4752.674,409.8429,459.2632,108.5531,-120.4723,-69.83243,53439420000000.0,37100030000000.0,4482682000000.0,0.4003137,3.05962e-06,-4.492882e-07,-3.415703e-06,-4.038735e-07,2.379634e-06,-6.401442e-06,-5.303326e-06,6.112831e-06,35658320000000.0,4228347000000.0,0.3750908,2.962122e-06,-4.286091e-07,-3.300217e-06,-3.849375e-07,2.309233e-06,-6.190805e-06,-5.127587e-06,5.922987e-06,27969190000000.0,2858818000000.0,0.2533332,2.351939e-06,-3.111196e-07,-2.589738e-06,-2.779885e-07,1.857872e-06,-4.88483e-06,-4.040141e-06,4.724695e-06,888545700000.0,652200000000000.0,2.041217,226500000000000.0,-1.82655
2181,1.7017,4.921607,7.091272999999999,4741.277,408.2721,592.0067,-37.07492,-228.9561,-9.904466,30564270000000.0,29699250000000.0,3037554000000.0,0.3750645,1.60632e-06,1.875466e-07,-1.375775e-06,2.109746e-07,1.6806e-06,-2.940856e-06,-2.366475e-06,3.651041e-06,29122560000000.0,2878627000000.0,0.3489644,1.565014e-06,1.800834e-07,-1.34293e-06,2.027973e-07,1.634387e-06,-2.867761e-06,-2.308115e-06,3.553973e-06,22490690000000.0,1985873000000.0,0.2355673,1.302113e-06,1.382715e-07,-1.128353e-06,1.566049e-07,1.346471e-06,-2.397012e-06,-1.931203e-06,2.942653e-06,745154100000.0,386800000000000.0,1.484906,97720000000000.0,-1.28304
2182,1.712,6.52818,5.895550000000002,4757.251,544.3905,494.4465,158.6785,221.0328,444.6897,28449760000000.0,19799500000000.0,2130019000000.0,0.323677,1.044893e-06,-5.856414e-07,-1.600677e-06,-5.647409e-07,3.925988e-07,-2.6227e-06,-2.247749e-06,1.670448e-06,17396650000000.0,1844838000000.0,0.2915165,9.625516e-07,-5.307522e-07,-1.465716e-06,-5.115772e-07,3.701425e-07,-2.407187e-06,-2.061763e-06,1.547154e-06,11149230000000.0,889194800000.0,0.1861403,6.100538e-07,-3.134232e-07,-9.057509e-07,-3.014994e-07,2.56806e-07,-1.50241e-06,-1.283423e-06,1.002382e-06,590223000000.0,109000000000000.0,1.035325,19200000000000.0,-0.802718
2184,1.7216,5.791565,5.029942999999996,4787.369,485.5712,423.5236,195.6812,0.7093822,46.36119,28161420000000.0,15666590000000.0,1375590000000.0,0.2981202,6.501037e-07,-3.928112e-07,-1.024672e-06,-3.795787e-07,2.169298e-07,-1.659956e-06,-1.427074e-06,1.012745e-06,14801570000000.0,1289978000000.0,0.2775529,6.249429e-07,-3.713465e-07,-9.787142e-07,-3.586663e-07,2.14668e-07,-1.589408e-06,-1.365528e-06,9.79617e-07,10764780000000.0,832373800000.0,0.1828276,4.759418e-07,-2.557124e-07,-7.180777e-07,-2.462555e-07,1.899465e-07,-1.183159e-06,-1.012595e-06,7.721882e-07,476107800000.0,359300000000000.0,1.097004,67060000000000.0,-0.993
2185,1.7164,4.928288,6.6334809999999935,4770.923,411.3854,556.899,-104.9443,279.2622,124.5127,57668440000000.0,49787090000000.0,6536554000000.0,0.4399379,5.334085e-06,4.549158e-07,-4.718313e-06,5.121337e-07,5.349698e-06,-9.914654e-06,-8.001079e-06,1.186126e-05,47960920000000.0,6160128000000.0,0.4082799,5.20751e-06,4.386726e-07,-4.611317e-06,4.940315e-07,5.215713e-06,-9.68433e-06,-7.816005e-06,1.157192e-05,42290190000000.0,4481131000000.0,0.2888267,4.461316e-06,3.511911e-07,-3.972748e-06,3.960835e-07,4.435685e-06,-8.318733e-06,-6.717326e-06,9.876863e-06,1070920000000.0,418200000000000.0,2.229056,158600000000000.0,-1.89585
2187,1.7142,7.059654,6.029806000000002,4754.759,588.8367,506.083,82.11086,-117.5002,45.07518,41713500000000.0,29410900000000.0,3400741000000.0,0.368903,2.18116e-06,-2.892764e-07,-2.407357e-06,-2.54451e-07,1.7367e-06,-4.535445e-06,-3.75381e-06,4.40394e-06,28545880000000.0,3151559000000.0,0.3468098,2.095541e-06,-2.750566e-07,-2.309861e-06,-2.417395e-07,1.670946e-06,-4.354409e-06,-3.603412e-06,4.233255e-06,16723850000000.0,1556260000000.0,0.2122597,1.381724e-06,-1.657306e-07,-1.506587e-06,-1.446343e-07,1.11464e-06,-2.854665e-06,-2.359208e-06,2.802717e-06,792329700000.0,372800000000000.0,1.707475,108300000000000.0,-1.42461
2189,1.7135,7.069866,5.986475000000002,4754.114,589.6172,502.3625,101.8039,-72.67379,620.6075,72277780000000.0,48825950000000.0,5455057000000.0,0.4364182,4.347159e-06,-1.03926e-06,-5.25152e-06,-9.722221e-07,2.979603e-06,-9.499485e-06,-7.93631e-06,8.278006e-06,45654180000000.0,5032255000000.0,0.4025533,4.150063e-06,-9.75395e-07,-4.996146e-06,-9.119144e-07,2.859588e-06,-9.051453e-06,-7.559003e-06,7.916875e-06,31237070000000.0,3003236000000.0,0.2612004,3.04496e-06,-6.53022e-07,-3.600858e-06,-6.086763e-07,2.153604e-06,-6.576061e-06,-5.480384e-06,5.860399e-06,1136180000000.0,279100000000000.0,1.948398,92520000000000.0,-1.74339
2190,1.7208,7.015958000000001,6.044240000000003,4765.825,586.5171,508.4362,100.5565,-376.6223,42.3373,65934250000000.0,32967120000000.0,4194958000000.0,0.3820326,3.531458e-06,-3.319166e-07,-3.758699e-06,-2.804216e-07,2.935429e-06,-7.204399e-06,-5.937477e-06,7.249125e-06,30756500000000.0,3840882000000.0,0.3555429,3.361391e-06,-3.11404e-07,-3.572802e-06,-2.627588e-07,2.797417e-06,-6.852544e-06,-5.646521e-06,6.902759e-06,22298460000000.0,2220459000000.0,0.2333846,2.344867e-06,-1.979164e-07,-2.471303e-06,-1.657685e-07,1.965087e-06,-4.759114e-06,-3.917256e-06,4.825952e-06,829123200000.0,487000000000000.0,2.052944,170100000000000.0,-1.82259
2191,1.7127,6.565072,5.9251580000000015,4757.373,547.508,496.997,-3.889261,-125.3649,167.8901,68625440000000.0,59014040000000.0,7387393000000.0,0.4650046,6.008995e-06,6.067549e-09,-5.817354e-06,7.722425e-08,5.526061e-06,-1.167499e-05,-9.517861e-06,1.285393e-05,56899530000000.0,6916178000000.0,0.4334476,5.827761e-06,5.817586e-09,-5.641448e-06,7.427924e-08,5.357592e-06,-1.13224e-05,-9.230153e-06,1.246355e-05,38061170000000.0,4144007000000.0,0.278639,4.351265e-06,4.014607e-09,-4.209564e-06,5.204045e-08,3.990139e-06,-8.451108e-06,-6.887963e-06,9.290664e-06,1294768000000.0,329200000000000.0,2.17822,122000000000000.0,-1.88397
2192,1.7283,4.902688,6.259990000000004,4794.924,411.2966,527.9071,-131.7344,-63.17347,511.1599,29507020000000.0,29410900000000.0,3056972000000.0,0.3741499,1.627869e-06,2.556072e-07,-1.329296e-06,2.781432e-07,1.767006e-06,-2.915737e-06,-2.333331e-06,3.764594e-06,29218680000000.0,2973503000000.0,0.356492,1.608949e-06,2.504328e-07,-1.315979e-06,2.726414e-07,1.74405e-06,-2.883972e-06,-2.308317e-06,3.718302e-06,25374110000000.0,2294878000000.0,0.2468029,1.421511e-06,2.051216e-07,-1.178228e-06,2.241919e-07,1.522933e-06,-2.563485e-06,-2.054738e-06,3.266212e-06,718214300000.0,590800000000000.0,1.58083,158900000000000.0,-1.4058
2194,1.726,6.936107,5.978712999999997,4776.743,581.104,503.9499,-443.3225,133.2892,236.8816,93807330000000.0,86887120000000.0,10277510000000.0,0.526355,1.013336e-05,4.263875e-06,-5.587984e-06,4.303817e-06,1.347375e-05,-1.542394e-05,-1.179837e-05,2.588636e-05,85637630000000.0,9796097000000.0,0.4936123,9.911149e-06,4.123507e-06,-5.511305e-06,4.161557e-06,1.312816e-05,-1.513151e-05,-1.158513e-05,2.526679e-05,64973110000000.0,6618964000000.0,0.3319584,8.115626e-06,3.135376e-06,-4.747996e-06,3.160482e-06,1.048931e-05,-1.262505e-05,-9.719235e-06,2.04183e-05,1640429000000.0,336000000000000.0,2.702658,154500000000000.0,-2.377
2195,1.729,5.133694,7.111551999999995,4786.12,429.987,599.5278,-367.4885,126.4533,149.9201,36235000000000.0,23836290000000.0,2661396000000.0,0.3427773,1.439132e-06,1.106743e-06,-3.00769e-07,1.123489e-06,2.446665e-06,-1.69904e-06,-1.186781e-06,4.22422e-06,21817890000000.0,2404134000000.0,0.3131706,1.35013e-06,1.019301e-06,-3.0103e-07,1.034882e-06,2.275933e-06,-1.612813e-06,-1.132198e-06,3.943326e-06,14224880000000.0,1396994000000.0,0.2056714,9.581293e-07,6.65997e-07,-2.705333e-07,6.766137e-07,1.556336e-06,-1.201413e-06,-8.602099e-07,2.738834e-06,681479500000.0,289200000000000.0,1.307019,64310000000000.0,-1.13058
2197,1.726,5.753075,4.915046000000004,4795.383,483.1297,414.4655,10.41004,49.51876,325.4371,38733970000000.0,30756500000000.0,3532801000000.0,0.3736892,2.101902e-06,-1.675341e-07,-2.209152e-06,-1.354744e-07,1.782692e-06,-4.259599e-06,-3.506329e-06,4.353765e-06,29987590000000.0,3333322000000.0,0.3479305,2.03948e-06,-1.600671e-07,-2.14088e-06,-1.291382e-07,1.731671e-06,-4.130423e-06,-3.399468e-06,4.226091e-06,24124630000000.0,2340550000000.0,0.2398694,1.678214e-06,-1.213633e-07,-1.750479e-06,-9.676267e-08,1.432573e-06,-3.387557e-06,-2.78582e-06,3.483727e-06,756302400000.0,388600000000000.0,1.613851,106700000000000.0,-1.400589
2198,1.7231,6.968885,5.9805759999999974,4771.485,583.2346,503.5883,110.571,251.3192,557.0129,43539670000000.0,31813760000000.0,3860476000000.0,0.3839529,2.265766e-06,-8.47854e-07,-3.04617e-06,-8.075211e-07,1.260435e-06,-5.26166e-06,-4.447627e-06,4.02671e-06,31044840000000.0,3584036000000.0,0.3557699,2.174703e-06,-8.026503e-07,-2.912425e-06,-7.64117e-07,1.220322e-06,-5.038845e-06,-4.257481e-06,3.875104e-06,23259600000000.0,2195157000000.0,0.2362656,1.653268e-06,-5.639973e-07,-2.167041e-06,-5.355309e-07,9.712333e-07,-3.783487e-06,-3.189246e-06,2.988027e-06,789935600000.0,240800000000000.0,1.472823,60340000000000.0,-1.25631
2199,1.7335,6.253623,6.063481999999994,4794.161,525.3528,512.3062,23.01473,-56.88461,246.8151,28257540000000.0,24412970000000.0,2646081000000.0,0.3462019,1.320994e-06,-1.252391e-07,-1.409993e-06,-1.032655e-07,1.10614e-06,-2.698597e-06,-2.225806e-06,2.724894e-06,23836290000000.0,2506474000000.0,0.326477,1.285389e-06,-1.204462e-07,-1.3705e-06,-9.913853e-08,1.077508e-06,-2.624369e-06,-2.164298e-06,2.652509e-06,17300530000000.0,1572011000000.0,0.214448,9.865177e-07,-8.473931e-08,-1.043693e-06,-6.884787e-08,8.332022e-07,-2.006e-06,-1.652759e-06,2.04123e-06,657441400000.0,304200000000000.0,1.326233,68640000000000.0,-1.11375
2200,1.726,4.885595,6.478011000000002,4789.674,409.4069,545.8356,-107.5253,553.2496,-133.9698,85349290000000.0,83619240000000.0,9215302000000.0,0.5213029,8.588621e-06,7.154289e-07,-7.602996e-06,7.911811e-07,8.550131e-06,-1.597072e-05,-1.288426e-05,1.901385e-05,82177530000000.0,8812657000000.0,0.4866997,8.418608e-06,6.926516e-07,-7.460255e-06,7.660409e-07,8.369504e-06,-1.566227e-05,-1.263665e-05,1.862461e-05,57380100000000.0,6013009000000.0,0.3183791,6.960248e-06,5.267231e-07,-6.208438e-06,5.818901e-07,6.856151e-06,-1.298923e-05,-1.048605e-05,1.532535e-05,1632247000000.0,352000000000000.0,2.57647,154300000000000.0,-2.303
2201,1.7305,5.216133,7.114009000000003,4788.644,437.1602,600.1314,-455.8447,-246.8683,55.35807,34985520000000.0,27969190000000.0,3240803000000.0,0.3644735,1.803855e-06,1.684799e-06,-8.118026e-08,1.700717e-06,3.357623e-06,-1.831444e-06,-1.189949e-06,5.588778e-06,27392510000000.0,3047472000000.0,0.338466,1.745087e-06,1.606046e-06,-1.022523e-07,1.621309e-06,3.223918e-06,-1.795477e-06,-1.174842e-06,5.382133e-06,22394580000000.0,2128935000000.0,0.2352144,1.420988e-06,1.210279e-06,-1.800908e-07,1.222081e-06,2.525612e-06,-1.558782e-06,-1.05323e-06,4.281858e-06,699509500000.0,371600000000000.0,1.486488,93980000000000.0,-1.287
2202,1.7275,4.965251,6.416639,4792.457,416.357,540.9997,-283.0669,-185.0642,247.2514,79870790000000.0,77371820000000.0,9024553000000.0,0.511503,8.874887e-06,2.495125e-06,-6.114049e-06,2.542275e-06,1.055583e-05,-1.473978e-05,-1.155773e-05,2.139327e-05,76026230000000.0,8588020000000.0,0.4739719,8.676327e-06,2.40516e-06,-6.01034e-06,2.450169e-06,1.028205e-05,-1.444303e-05,-1.133183e-05,2.087516e-05,60551860000000.0,6285012000000.0,0.32394,7.415795e-06,1.906593e-06,-5.2809e-06,1.939535e-06,8.621492e-06,-1.248819e-05,-9.827247e-06,1.76661e-05,1495597000000.0,418900000000000.0,2.748691,195900000000000.0,-2.406
2203,1.7268,4.834192,6.308846000000006,4792.672,405.3323,531.7565,-169.3901,330.1855,166.2302,80639700000000.0,78429080000000.0,8545513000000.0,0.5104229,7.900381e-06,1.088626e-06,-6.567942e-06,1.154745e-06,8.296808e-06,-1.42595e-05,-1.142342e-05,1.793127e-05,75737880000000.0,8088384000000.0,0.4736015,7.705e-06,1.047001e-06,-6.419326e-06,1.110567e-06,8.074e-06,-1.392062e-05,-1.115439e-05,1.746864e-05,53535530000000.0,5463176000000.0,0.3109254,6.264795e-06,7.822031e-07,-5.283606e-06,8.287804e-07,6.47952e-06,-1.138252e-05,-9.131745e-06,1.41095e-05,1563876000000.0,337700000000000.0,2.539371,145900000000000.0,-2.231
2206,1.7238,7.011622,5.985720000000007,4771.815,586.8877,504.1056,-141.9131,-546.9519,310.8096,39887340000000.0,32005980000000.0,3165470000000.0,0.378851,1.891981e-06,6.614642e-07,-1.184423e-06,6.861744e-07,2.420729e-06,-3.026895e-06,-2.351036e-06,4.749004e-06,30852620000000.0,2920634000000.0,0.3519906,1.807775e-06,6.22606e-07,-1.140957e-06,6.460626e-07,2.303059e-06,-2.901399e-06,-2.25558e-06,4.527426e-06,17396650000000.0,1443544000000.0,0.2138596,1.2248e-06,3.837933e-07,-8.102777e-07,3.989694e-07,1.519965e-06,-2.0029e-06,-1.565152e-06,3.025705e-06,916651400000.0,174100000000000.0,1.398003,41410000000000.0,-1.15434
2207,1.7253,5.223582,7.193840000000004,4777.911,436.8068,605.5837,-208.9666,-232.546,-52.17282,80351360000000.0,50652110000000.0,5984070000000.0,0.4398297,5.494925e-06,1.926553e-06,-3.422994e-06,1.981287e-06,6.99088e-06,-8.766176e-06,-6.802499e-06,1.373497e-05,49402630000000.0,5574886000000.0,0.4111442,5.294236e-06,1.834229e-06,-3.319485e-06,1.886498e-06,6.712102e-06,-8.467501e-06,-6.575396e-06,1.320908e-05,28449760000000.0,2887762000000.0,0.253962,3.594268e-06,1.140224e-06,-2.356122e-06,1.173105e-06,4.443506e-06,-5.851021e-06,-4.565642e-06,8.849901e-06,1185259000000.0,195200000000000.0,1.849103,61410000000000.0,-1.63464
2208,1.7268,4.917294,6.434105999999996,4791.519,412.235,542.3393,-248.5694,278.1883,269.517,28257540000000.0,25085770000000.0,2555239000000.0,0.3543899,1.279683e-06,5.451389e-07,-7.038132e-07,5.622046e-07,1.736617e-06,-1.949252e-06,-1.49265e-06,3.312445e-06,24509090000000.0,2364307000000.0,0.3257536,1.231751e-06,5.164531e-07,-6.856161e-07,5.327827e-07,1.662985e-06,-1.884394e-06,-1.444867e-06,3.179615e-06,16531620000000.0,1456204000000.0,0.2115278,9.394727e-07,3.603494e-07,-5.56016e-07,3.72351e-07,1.233345e-06,-1.470294e-06,-1.13493e-06,2.389298e-06,682082100000.0,266200000000000.0,1.322797,59910000000000.0,-1.10088
2214,1.741,6.536912,5.831601000000001,4806.566,550.776,494.1241,-36.03858,-309.0297,156.9747,62185800000000.0,58821810000000.0,6706477000000.0,0.4598045,5.71356e-06,3.894578e-07,-5.147997e-06,4.483394e-07,5.622619e-06,-1.071469e-05,-8.663561e-06,1.259064e-05,57572330000000.0,6413082000000.0,0.4322,5.599666e-06,3.772127e-07,-5.049358e-06,4.344008e-07,5.504407e-06,-1.050506e-05,-8.494657e-06,1.233266e-05,43155220000000.0,4475849000000.0,0.2879499,4.725449e-06,2.935853e-07,-4.282626e-06,3.38545e-07,4.609865e-06,-8.886438e-06,-7.18886e-06,1.036657e-05,1230552000000.0,575700000000000.0,2.500313,244900000000000.0,-2.1879
2216,1.738,5.543224,4.947064000000004,4817.058,467.4979,418.9127,182.942,161.5466,55.68245,28834220000000.0,19511160000000.0,1868150000000.0,0.3192884,9.267188e-07,-5.003626e-07,-1.400642e-06,-4.819197e-07,3.674053e-07,-2.30631e-06,-1.974155e-06,1.501064e-06,18453900000000.0,1749879000000.0,0.3000601,8.967917e-07,-4.779546e-07,-1.349113e-06,-4.601561e-07,3.616341e-07,-2.225531e-06,-1.904088e-06,1.458603e-06,12494830000000.0,998250600000.0,0.1915504,6.662125e-07,-3.240863e-07,-9.70985e-07,-3.111452e-07,2.987363e-07,-1.622047e-06,-1.383167e-06,1.113197e-06,576554600000.0,171800000000000.0,1.060572,31000000000000.0,-0.9093
2217,1.7599,5.596603000000001,4.830020999999999,4854.554,475.7026,412.1747,177.2497,266.0798,347.2415,66607050000000.0,65742020000000.0,6909087000000.0,0.4750868,5.696569e-06,-1.666661e-06,-7.168296e-06,-1.584335e-06,3.564655e-06,-1.273712e-05,-1.068363e-05,1.047688e-05,63627510000000.0,6593925000000.0,0.4425974,5.577039e-06,-1.610616e-06,-6.996285e-06,-1.53056e-06,3.509214e-06,-1.244823e-05,-1.043765e-05,1.027551e-05,45461950000000.0,4562498000000.0,0.2912778,4.586884e-06,-1.21828e-06,-5.64463e-06,-1.155707e-06,2.982252e-06,-1.012841e-05,-8.473802e-06,8.54187e-06,1364147000000.0,404500000000000.0,2.311817,159100000000000.0,-2.06415
2218,1.7591,5.668765,4.807612000000004,4852.705,481.6927,410.1481,199.6525,-280.5287,357.1222,36042770000000.0,34985520000000.0,3667355000000.0,0.3855835,2.16689e-06,-7.879671e-07,-2.888494e-06,-7.505218e-07,1.223961e-06,-5.006664e-06,-4.227988e-06,3.866614e-06,33832150000000.0,3519771000000.0,0.3630975,2.126483e-06,-7.641323e-07,-2.825352e-06,-7.275206e-07,1.209842e-06,-4.90401e-06,-4.139815e-06,3.802987e-06,26046910000000.0,2503450000000.0,0.2437008,1.821812e-06,-6.04614e-07,-2.369658e-06,-5.740993e-07,1.083806e-06,-4.150411e-06,-3.495461e-06,3.303977e-06,839652500000.0,525500000000000.0,1.710159,152900000000000.0,-1.50975
2220,1.75,5.259573,6.590497999999994,4826.236,444.282,559.9611,-27.41496,-144.294,256.3619,34312720000000.0,30660390000000.0,3745836000000.0,0.3739336,2.250161e-06,4.366263e-08,-2.142944e-06,7.574941e-08,2.128942e-06,-4.33656e-06,-3.530662e-06,4.883234e-06,29603130000000.0,3525568000000.0,0.3444322,2.197642e-06,4.205077e-08,-2.093355e-06,7.32181e-08,2.078115e-06,-4.235764e-06,-3.448623e-06,4.767837e-06,24605200000000.0,2591589000000.0,0.2404401,1.906796e-06,3.395986e-08,-1.818046e-06,6.01826e-08,1.797951e-06,-3.676881e-06,-2.99366e-06,4.130339e-06,743514400000.0,453100000000000.0,1.638367,126300000000000.0,-1.40382
2221,1.7629,5.779587,6.777849000000004,4840.847,489.9729,578.2776,390.5807,-180.0166,-94.87428,32390440000000.0,31717640000000.0,3467757000000.0,0.3809847,1.904549e-06,-1.294377e-06,-3.137243e-06,-1.256548e-06,4.779485e-07,-5.002116e-06,-4.316451e-06,2.79462e-06,30660390000000.0,3268614000000.0,0.3477568,1.857322e-06,-1.2415e-06,-3.038517e-06,-1.204759e-06,4.863939e-07,-4.857132e-06,-4.188426e-06,2.745367e-06,25470230000000.0,2378741000000.0,0.2398414,1.614629e-06,-1.007522e-06,-2.569123e-06,-9.761924e-07,4.926454e-07,-4.150046e-06,-3.568542e-06,2.455432e-06,750756600000.0,342400000000000.0,1.472668,85790000000000.0,-1.287
2222,1.7667,6.901331,5.451769000000002,4849.381,586.9539,466.2005,447.9852,-73.04188,-4.951414,63531400000000.0,27296390000000.0,3268981000000.0,0.3531754,2.892195e-06,-2.032247e-06,-4.825274e-06,-1.974399e-06,6.519362e-07,-7.659488e-06,-6.616282e-06,4.160347e-06,23355720000000.0,2704996000000.0,0.3166343,2.518947e-06,-1.758917e-06,-4.19141e-06,-1.70862e-06,5.785907e-07,-6.659851e-06,-5.751249e-06,3.634088e-06,14609340000000.0,1217811000000.0,0.1996082,1.372387e-06,-9.178136e-07,-2.242665e-06,-8.908602e-07,3.543019e-07,-3.587501e-06,-3.092338e-06,2.018286e-06,755564200000.0,206800000000000.0,1.670348,58770000000000.0,-1.44639
2223,1.7667,6.198693,5.306841000000003,4857.058,527.5333,453.8138,522.5683,88.30496,314.994,38637850000000.0,21145090000000.0,1833979000000.0,0.3248842,8.813024e-07,-1.276655e-06,-2.129436e-06,-1.254791e-06,-4.490482e-07,-2.994962e-06,-2.677136e-06,6.224664e-07,20472300000000.0,1722850000000.0,0.3088961,8.496061e-07,-1.219514e-06,-2.041585e-06,-1.198473e-06,-4.217906e-07,-2.875973e-06,-2.56957e-06,6.111222e-07,9707521000000.0,698017700000.0,0.1741144,4.839993e-07,-6.281191e-07,-1.096162e-06,-6.163756e-07,-1.744779e-07,-1.571437e-06,-1.396829e-06,4.135121e-07,698422500000.0,102000000000000.0,1.018212,17670000000000.0,-0.8862
2224,1.7683,5.104185,5.292481000000003,4868.804,434.8877,452.8165,246.5375,262.8805,289.2571,44308580000000.0,40944590000000.0,4510570000000.0,0.405415,2.884271e-06,-1.413984e-06,-4.204533e-06,-1.36203e-06,1.260107e-06,-7.02662e-06,-5.988302e-06,4.768208e-06,39695110000000.0,4281497000000.0,0.3811638,2.808389e-06,-1.35979e-06,-4.076703e-06,-1.309427e-06,1.243235e-06,-6.824524e-06,-5.813458e-06,4.65867e-06,27392510000000.0,2725318000000.0,0.2458738,2.180789e-06,-9.657218e-07,-3.074124e-06,-9.280029e-07,1.051189e-06,-5.207774e-06,-4.42224e-06,3.701076e-06,963835700000.0,474100000000000.0,1.848458,149100000000000.0,-1.61667
2225,1.7683,6.833966,5.3386270000000025,4854.163,581.7426,456.8539,161.6731,-66.11778,44.50281,28257540000000.0,17492760000000.0,1535862000000.0,0.305662,8.790489e-07,-3.360332e-07,-1.190236e-06,-3.193285e-07,4.860693e-07,-2.048786e-06,-1.733887e-06,1.561909e-06,16243280000000.0,1326159000000.0,0.280873,7.984397e-07,-3.005398e-07,-1.076352e-06,-2.854298e-07,4.459762e-07,-1.856171e-06,-1.570128e-06,1.423059e-06,3267878000000.0,201947700000.0,0.1214932,2.727222e-07,-9.436021e-08,-3.592353e-07,-8.932423e-08,1.602306e-07,-6.255933e-07,-5.27851e-07,4.937692e-07,696211800000.0,76720000000000.0,1.026592,13400000000000.0,-0.762102
