,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
1231,1.0755,25.46023,6.9530800000000035,3151.426,1500.469,425.6661,-179.9281,-560.3861,346.9243,103995400000000.0,47864800000000.0,5287707000000.0,0.5549506,4.16966e-06,2.572119e-06,-1.501454e-06,2.611204e-06,6.429853e-06,-5.553318e-06,-4.066397e-06,1.157129e-05,43731900000000.0,4558183000000.0,0.4967248,3.793984e-06,2.290686e-06,-1.415252e-06,2.325677e-06,5.798955e-06,-5.101975e-06,-3.748862e-06,1.047611e-05,23836290000000.0,2033180000000.0,0.2972893,2.224471e-06,1.232269e-06,-9.390656e-07,1.251364e-06,3.28454e-06,-3.10047e-06,-2.306715e-06,6.024229e-06,1407704000000.0,101900000000000.0,1.694648,29380000000000.0,-1.512085
1232,1.0716,26.58022,5.299476999999994,3123.24,1562.654,323.9435,-291.0763,19.07849,-203.3659,36619460000000.0,33351580000000.0,3282351000000.0,0.4912609,1.83142e-06,1.087456e-06,-7.012487e-07,1.109671e-06,2.790743e-06,-2.48171e-06,-1.829055e-06,5.048511e-06,31717640000000.0,3024153000000.0,0.4458502,1.762364e-06,1.026211e-06,-6.948832e-07,1.047424e-06,2.66474e-06,-2.408199e-06,-1.780103e-06,4.83709e-06,25662460000000.0,2104963000000.0,0.3066968,1.453381e-06,7.792526e-07,-6.394715e-07,7.961273e-07,2.128503e-06,-2.052363e-06,-1.534199e-06,3.918915e-06,969864000000.0,157900000000000.0,1.357921,36480000000000.0,-1.13652
1233,1.0729,26.27152,5.135565999999997,3135.293,1547.62,314.238,-298.5831,-121.2674,-24.14678,84003690000000.0,62089690000000.0,6793597000000.0,0.6063475,6.137691e-06,2.935087e-06,-3.044477e-06,2.985703e-06,8.579206e-06,-9.006651e-06,-6.815134e-06,1.611987e-05,60071290000000.0,6321764000000.0,0.5549743,5.943608e-06,2.791369e-06,-2.998391e-06,2.839648e-06,8.254648e-06,-8.772003e-06,-6.649551e-06,1.55556e-05,47480350000000.0,4422698000000.0,0.3782112,4.947445e-06,2.133523e-06,-2.682758e-06,2.170531e-06,6.670952e-06,-7.488572e-06,-5.720842e-06,1.274279e-05,1530511000000.0,249100000000000.0,2.188713,92760000000000.0,-1.94436
1234,1.0763,25.29976,7.124919,3157.254,1492.411,436.5205,-114.112,-203.7749,-399.176,71028290000000.0,43828010000000.0,5823812000000.0,0.5474486,4.755771e-06,1.85006e-06,-2.785166e-06,1.901352e-06,6.247322e-06,-7.410497e-06,-5.712051e-06,1.209303e-05,38541740000000.0,4725405000000.0,0.4759663,4.207869e-06,1.611913e-06,-2.488845e-06,1.656845e-06,5.501117e-06,-6.58127e-06,-5.078362e-06,1.067257e-05,23067380000000.0,2170122000000.0,0.2956031,2.629211e-06,9.385293e-07,-1.622294e-06,9.651341e-07,3.363894e-06,-4.179279e-06,-3.239763e-06,6.592642e-06,1274519000000.0,95590000000000.0,1.658327,26970000000000.0,-1.31274
1235,1.0759,25.0381,5.540634,3172.859,1482.098,339.7061,-153.2852,-3.455261,-261.7501,29795360000000.0,26143030000000.0,2360266000000.0,0.4555242,1.138814e-06,4.891305e-07,-6.226211e-07,5.057804e-07,1.552646e-06,-1.731031e-06,-1.324967e-06,2.955614e-06,24220740000000.0,2119342000000.0,0.4099739,1.069539e-06,4.487926e-07,-5.95219e-07,4.643186e-07,1.447254e-06,-1.636196e-06,-1.2548e-06,2.764687e-06,17492760000000.0,1285954000000.0,0.2690114,7.967519e-07,3.058895e-07,-4.715042e-07,3.171122e-07,1.048583e-06,-1.246958e-06,-9.627331e-07,2.029416e-06,838929700000.0,138700000000000.0,1.179339,27830000000000.0,-0.965943
1236,1.0729,25.316710000000004,7.090454000000006,3148.752,1489.532,433.278,244.5542,-138.9635,-388.847,78332960000000.0,68913790000000.0,7133580000000.0,0.6252699,5.80597e-06,-9.889681e-07,-6.616244e-06,-9.032163e-07,4.3748e-06,-1.228525e-05,-1.019939e-05,1.14548e-05,63723630000000.0,6398420000000.0,0.5606317,5.503247e-06,-9.178535e-07,-6.250891e-06,-8.3742e-07,4.163545e-06,-1.162425e-05,-9.646896e-06,1.087297e-05,39791220000000.0,3642731000000.0,0.3531702,3.993111e-06,-6.057475e-07,-4.472352e-06,-5.504658e-07,3.071478e-06,-8.371005e-06,-6.935319e-06,7.934633e-06,1773152000000.0,145300000000000.0,1.985771,49090000000000.0,-1.682
1239,1.0815,25.835800000000003,7.011044000000003,3155.004,1527.621,431.0922,-204.4653,1.671211,-252.6676,106782700000000.0,80831930000000.0,10072390000000.0,0.6583914,1.056487e-05,2.728248e-06,-7.532083e-06,2.813595e-06,1.239344e-05,-1.780681e-05,-1.402282e-05,2.531582e-05,72373890000000.0,8767793000000.0,0.5837476,9.909888e-06,2.503423e-06,-7.118823e-06,2.581417e-06,1.156285e-05,-1.675648e-05,-1.320642e-05,2.36806e-05,44020240000000.0,4733638000000.0,0.3645209,6.934026e-06,1.59546e-06,-5.13073e-06,1.643201e-06,7.912719e-06,-1.1874e-05,-9.387818e-06,1.638001e-05,2038581000000.0,302700000000000.0,2.751435,141700000000000.0,-2.36808
1241,1.0793,25.27996,7.143002000000001,3163.75,1494.144,438.4687,-681.8482,-406.9145,-284.8621,44885270000000.0,33543810000000.0,3616149000000.0,0.4974197,2.234179e-06,3.990475e-06,1.78891e-06,4.00072e-06,6.065045e-06,-3.72622e-07,4.181503e-07,8.853008e-06,30852620000000.0,3139937000000.0,0.4401842,2.075726e-06,3.619721e-06,1.574631e-06,3.628978e-06,5.546237e-06,-4.335177e-07,3.012267e-07,8.135912e-06,22586810000000.0,1874769000000.0,0.2982552,1.554579e-06,2.515146e-06,9.843417e-07,2.521416e-06,3.955656e-06,-5.194412e-07,3.098352e-08,5.893754e-06,1018055000000.0,108800000000000.0,1.343534,24870000000000.0,-1.093779
1242,1.0802,26.34382,6.373956000000004,3142.241,1555.983,391.6907,-246.5797,332.2386,-278.6689,54688900000000.0,46807550000000.0,5006233000000.0,0.5481605,3.567006e-06,6.473838e-07,-2.823542e-06,6.928275e-07,3.949558e-06,-6.298311e-06,-5.021872e-06,8.323612e-06,44308580000000.0,4611187000000.0,0.4975578,3.435172e-06,6.113436e-07,-2.730884e-06,6.546999e-07,3.790151e-06,-6.07719e-06,-4.847808e-06,8.001833e-06,34408840000000.0,3121914000000.0,0.336323,2.825402e-06,4.618131e-07,-2.285543e-06,4.958881e-07,3.071238e-06,-5.037717e-06,-4.026089e-06,6.532567e-06,1252570000000.0,248200000000000.0,1.840251,77710000000000.0,-1.57905
1245,1.0789,24.92667,6.8086790000000015,3174.148,1475.187,417.9112,-371.0954,-136.9707,-171.3769,28449760000000.0,23740170000000.0,2324748000000.0,0.4410524,1.092005e-06,1.222299e-06,1.520932e-07,1.234798e-06,2.241814e-06,-9.080916e-07,-5.201185e-07,3.594482e-06,23259600000000.0,2111143000000.0,0.4034171,1.038803e-06,1.143236e-06,1.252514e-07,1.15505e-06,2.112829e-06,-8.832718e-07,-5.141795e-07,3.399457e-06,15378250000000.0,1179976000000.0,0.2566382,7.437196e-07,7.463413e-07,1.786781e-08,7.544795e-07,1.439451e-06,-7.041363e-07,-4.397977e-07,2.360014e-06,787936400000.0,188600000000000.0,1.199522,38490000000000.0,-0.9874343
1246,1.0802,25.21427,5.443049,3177.772,1496.313,334.6855,-92.24398,-307.8733,-244.1687,29699250000000.0,17204420000000.0,1641429000000.0,0.3927061,8.95018e-07,5.788977e-07,-2.962366e-07,5.91444e-07,1.415697e-06,-1.166852e-06,-8.480982e-07,2.520706e-06,16051050000000.0,1432720000000.0,0.3595222,8.201614e-07,5.244633e-07,-2.774312e-07,5.359162e-07,1.29113e-06,-1.075226e-06,-7.831194e-07,2.303642e-06,10380320000000.0,669348700000.0,0.2268976,4.78577e-07,2.85683e-07,-1.820632e-07,2.922007e-07,7.325038e-07,-6.475723e-07,-4.770757e-07,1.323027e-06,628133300000.0,83690000000000.0,1.047845,14920000000000.0,-0.8043938
1247,1.0841,25.90446,7.002498000000002,3158.757,1534.114,431.3242,-592.6006,-227.5736,-317.7857,69586580000000.0,61513000000000.0,6181137000000.0,0.5999929,4.731397e-06,5.115575e-06,4.772162e-07,5.136334e-06,9.474071e-06,-4.104464e-06,-2.423776e-06,1.533704e-05,57764550000000.0,5717685000000.0,0.5474463,4.560421e-06,4.837714e-06,3.675737e-07,4.857177e-06,9.03688e-06,-4.04846e-06,-2.428355e-06,1.468694e-05,37484490000000.0,3527154000000.0,0.3451558,3.562058e-06,3.424929e-06,-6.393503e-08,3.437668e-06,6.696613e-06,-3.512901e-06,-2.246765e-06,1.110511e-05,1596878000000.0,190400000000000.0,1.922576,62280000000000.0,-1.672313
1249,1.0789,24.97905,5.407885000000003,3181.346,1482.07,332.245,-188.0486,-170.3018,-231.1792,29795360000000.0,18646130000000.0,1659974000000.0,0.4034958,1.016592e-06,7.268507e-07,-2.67394e-07,7.407485e-07,1.677106e-06,-1.255836e-06,-8.93983e-07,2.932722e-06,16051050000000.0,1327292000000.0,0.3541801,9.049539e-07,6.333657e-07,-2.516049e-07,6.456495e-07,1.478981e-06,-1.131492e-06,-8.09351e-07,2.596556e-06,8458038000000.0,501284900000.0,0.21025,5.05195e-07,3.300662e-07,-1.638006e-07,3.367542e-07,8.01583e-07,-6.549893e-07,-4.751018e-07,1.425179e-06,698297500000.0,51510000000000.0,0.9911288,8686000000000.0,-0.729135
1253,1.0859,25.13082,7.021164000000006,3182.0,1492.646,432.8688,-693.5228,-143.196,-295.4417,55938390000000.0,51036570000000.0,5457099000000.0,0.5652019,3.551505e-06,4.600182e-06,1.112255e-06,4.616085e-06,7.881034e-06,-2.325759e-06,-1.065806e-06,1.229269e-05,49018170000000.0,5084287000000.0,0.5148889,3.440203e-06,4.375983e-06,9.977646e-07,4.39105e-06,7.552858e-06,-2.332432e-06,-1.111879e-06,1.182558e-05,37484490000000.0,3505731000000.0,0.3448791,2.856998e-06,3.345459e-06,5.415733e-07,3.356552e-06,5.978944e-06,-2.223802e-06,-1.209793e-06,9.524529e-06,1345834000000.0,216200000000000.0,1.705109,62720000000000.0,-1.5
1255,1.0959,26.81522,5.780638000000001,3166.226,1600.432,359.1538,-129.1333,575.5318,124.409,36523350000000.0,33928270000000.0,3408481000000.0,0.4963204,1.77918e-06,-6.393116e-07,-2.36877e-06,-6.064365e-07,1.022989e-06,-4.107907e-06,-3.469714e-06,3.200771e-06,32390440000000.0,3070985000000.0,0.4464856,1.690657e-06,-5.956474e-07,-2.238877e-06,-5.645705e-07,9.834071e-07,-3.891451e-06,-3.28497e-06,3.052537e-06,22682920000000.0,1823975000000.0,0.290973,1.271339e-06,-4.117447e-07,-1.646797e-06,-3.889475e-07,7.737866e-07,-2.889396e-06,-2.433187e-06,2.328701e-06,1020223000000.0,100300000000000.0,1.213615,20710000000000.0,-0.982575
1256,1.1021,26.641,6.4114609999999965,3180.44,1595.494,399.837,-156.9253,461.1908,-423.6689,53919990000000.0,49402630000000.0,5522118000000.0,0.5543829,3.846405e-06,-1.185668e-07,-3.854088e-06,-6.523965e-08,3.438845e-06,-7.607221e-06,-6.227211e-06,8.141939e-06,47864800000000.0,5166093000000.0,0.5073179,3.730664e-06,-1.129807e-07,-3.735666e-06,-6.166749e-08,3.33605e-06,-7.375808e-06,-6.037211e-06,7.896899e-06,36427230000000.0,3615001000000.0,0.3402149,3.07708e-06,-8.544481e-08,-3.071561e-06,-4.495667e-08,2.753385e-06,-6.073752e-06,-4.969148e-06,6.511987e-06,1288421000000.0,231900000000000.0,1.800545,71040000000000.0,-1.556928
1257,1.0999,27.14595,6.020735,3164.028,1622.319,375.02,-13.08695,325.6713,144.0208,51228800000000.0,44500810000000.0,4748388000000.0,0.5345285,2.982865e-06,-8.789012e-07,-3.773506e-06,-8.274409e-07,1.895338e-06,-6.687095e-06,-5.616826e-06,5.538926e-06,41905730000000.0,4341661000000.0,0.4842043,2.86424e-06,-8.281295e-07,-3.60733e-06,-7.790119e-07,1.834837e-06,-6.405028e-06,-5.377234e-06,5.333031e-06,29603130000000.0,2685130000000.0,0.3167378,2.271643e-06,-6.032482e-07,-2.806317e-06,-5.654544e-07,1.505065e-06,-5.025114e-06,-4.209614e-06,4.277577e-06,1240683000000.0,266400000000000.0,1.69798,76960000000000.0,-1.477117
1258,1.1038,26.28147,6.088427000000005,3195.591,1578.074,380.154,-291.653,521.8838,-12.06383,34312720000000.0,29987590000000.0,2907448000000.0,0.4725148,1.457403e-06,1.174922e-07,-1.303723e-06,1.414735e-07,1.480464e-06,-2.725435e-06,-2.204338e-06,3.272497e-06,27776970000000.0,2604643000000.0,0.4269887,1.384302e-06,1.094016e-07,-1.240389e-06,1.320601e-07,1.403604e-06,-2.590763e-06,-2.095774e-06,3.105524e-06,18453900000000.0,1433860000000.0,0.2723538,1.035515e-06,7.501225e-08,-9.342005e-07,9.153204e-08,1.04169e-06,-1.944246e-06,-1.573868e-06,2.313993e-06,934413300000.0,73620000000000.0,1.057845,13250000000000.0,-0.852885
1259,1.1043,27.05491,5.908867,3175.864,1622.019,369.0781,-344.6288,110.9722,316.7367,32871010000000.0,29987590000000.0,2606330000000.0,0.4688155,1.263664e-06,7.234418e-07,-5.117089e-07,7.409812e-07,1.903835e-06,-1.741322e-06,-1.290967e-06,3.463095e-06,27392510000000.0,2284106000000.0,0.4196002,1.177842e-06,6.609315e-07,-4.90216e-07,6.771718e-07,1.760799e-06,-1.636303e-06,-1.216505e-06,3.213964e-06,16243280000000.0,1138303000000.0,0.260017,7.544095e-07,3.873896e-07,-3.495623e-07,3.974541e-07,1.090743e-06,-1.083589e-06,-8.146142e-07,2.020888e-06,1018379000000.0,92170000000000.0,1.133182,17770000000000.0,-0.90585
1260,1.1034,27.01526,5.943840000000005,3175.486,1619.056,371.1031,-438.6198,567.0052,-114.9916,108320600000000.0,104572100000000.0,12491120000000.0,0.7099867,1.21023e-05,1.998536e-06,-9.743944e-06,2.10104e-06,1.305951e-05,-2.152908e-05,-1.718558e-05,2.783967e-05,101400300000000.0,11549760000000.0,0.6490206,1.166946e-05,1.898675e-06,-9.422219e-06,1.995929e-06,1.255893e-05,-2.078569e-05,-1.659708e-05,2.680769e-05,67279850000000.0,6917497000000.0,0.4159453,8.747612e-06,1.312399e-06,-7.166601e-06,1.378017e-06,9.280096e-06,-1.56842e-05,-1.254216e-05,1.994849e-05,2511822000000.0,131200000000000.0,2.39988,53570000000000.0,-2.0097
1261,1.103,27.10138,5.978582,3171.303,1622.934,373.0827,-211.9698,101.3406,-171.0547,29987590000000.0,26335250000000.0,2350085000000.0,0.451042,1.105553e-06,4.693132e-07,-6.099871e-07,4.856819e-07,1.502173e-06,-1.686073e-06,-1.291884e-06,2.864201e-06,24509090000000.0,2105443000000.0,0.4045375,1.039612e-06,4.312967e-07,-5.835251e-07,4.465853e-07,1.402216e-06,-1.595421e-06,-1.224712e-06,2.682828e-06,17781100000000.0,1303779000000.0,0.2674623,7.804034e-07,2.970216e-07,-4.644559e-07,3.081796e-07,1.02483e-06,-1.224035e-06,-9.456585e-07,1.9856e-06,833247500000.0,147800000000000.0,1.163595,29260000000000.0,-0.964755
1265,1.1123,26.94802,6.944441999999995,3189.521,1621.499,435.8055,-164.8182,659.4164,-132.3046,72277780000000.0,68721560000000.0,8067910000000.0,0.6148278,6.394077e-06,-1.235128e-06,-7.429382e-06,-1.142416e-06,4.663254e-06,-1.367645e-05,-1.137649e-05,1.245391e-05,66222590000000.0,7514186000000.0,0.5621266,6.194995e-06,-1.177159e-06,-7.177807e-06,-1.088054e-06,4.535245e-06,-1.323027e-05,-1.100173e-05,1.208208e-05,51324910000000.0,5107306000000.0,0.378866,5.179914e-06,-9.133107e-07,-5.927659e-06,-8.418056e-07,3.853424e-06,-1.098805e-05,-9.123803e-06,1.015849e-05,1677493000000.0,204400000000000.0,2.052568,71380000000000.0,-1.75923
1266,1.1061,26.46122,6.385330000000004,3193.963,1589.753,399.2604,-236.0594,631.0076,-243.9875,46326980000000.0,38926200000000.0,3929028000000.0,0.5135759,2.385757e-06,-2.027904e-07,-2.524104e-06,-1.644772e-07,2.018906e-06,-4.853638e-06,-3.998473e-06,4.943087e-06,35273860000000.0,3409088000000.0,0.4555546,2.196676e-06,-1.824854e-07,-2.31949e-06,-1.475088e-07,1.862135e-06,-4.464338e-06,-3.676873e-06,4.554008e-06,21337320000000.0,1743930000000.0,0.2838872,1.444011e-06,-1.105692e-07,-1.514513e-06,-8.83459e-08,1.230947e-06,-2.924316e-06,-2.406467e-06,2.999082e-06,1170900000000.0,207500000000000.0,1.611744,56900000000000.0,-1.347935
1268,1.1172,26.84743,5.393431,3212.004,1625.839,339.888,100.7045,654.4937,-60.97096,35177750000000.0,30468160000000.0,3056298000000.0,0.4686279,1.616663e-06,-1.449952e-06,-3.01731e-06,-1.414824e-06,6.367299e-08,-4.601932e-06,-4.020085e-06,2.034796e-06,28353650000000.0,2758822000000.0,0.4219555,1.538885e-06,-1.35223e-06,-2.84401e-06,-1.318942e-06,8.807503e-08,-4.352357e-06,-3.798469e-06,1.96409e-06,22394580000000.0,1775190000000.0,0.2870395,1.215618e-06,-9.874342e-07,-2.165289e-06,-9.616303e-07,1.486805e-07,-3.356671e-06,-2.919019e-06,1.629713e-06,922880500000.0,102700000000000.0,1.186399,20730000000000.0,-0.964953
1273,1.1239,26.47446,6.347668000000002,3230.976,1609.107,401.5314,-342.5829,449.2541,-279.7151,181847800000000.0,154743600000000.0,19465900000000.0,0.8024253,2.922734e-05,2.995656e-06,-2.516282e-05,3.048541e-06,2.907999e-05,-5.360825e-05,-4.305719e-05,6.442316e-05,147919500000000.0,18153420000000.0,0.7287768,2.82544e-05,2.837954e-06,-2.437596e-05,2.881665e-06,2.803053e-05,-5.187397e-05,-4.167182e-05,6.218444e-05,115721300000000.0,13093130000000.0,0.4946301,2.377974e-05,2.193167e-06,-2.068293e-05,2.201115e-06,2.330501e-05,-4.382412e-05,-3.522861e-05,5.200041e-05,2985005000000.0,463700000000000.0,4.365438,344400000000000.0,-3.88674
1274,1.1208,26.1066,7.086059999999997,3229.747,1582.698,447.1032,-68.37124,323.5882,-121.3296,31333190000000.0,28641990000000.0,2944165000000.0,0.4579526,1.484307e-06,-2.27409e-07,-1.671252e-06,-2.017486e-07,1.158189e-06,-3.119785e-06,-2.588436e-06,2.977362e-06,27392510000000.0,2679803000000.0,0.4158262,1.416658e-06,-2.132675e-07,-1.591187e-06,-1.888955e-07,1.108797e-06,-2.973691e-06,-2.466524e-06,2.844857e-06,20952870000000.0,1706791000000.0,0.2812855,1.096382e-06,-1.534168e-07,-1.219409e-06,-1.349679e-07,8.684304e-07,-2.289328e-06,-1.896698e-06,2.211308e-06,870143700000.0,135900000000000.0,1.21445,28080000000000.0,-0.989901
1275,1.1253,26.869040000000002,6.900315000000002,3218.79,1630.799,436.6772,-497.1101,549.6961,-209.3993,34408840000000.0,24989660000000.0,2471094000000.0,0.437237,1.258353e-06,7.145767e-07,-5.166415e-07,7.321634e-07,1.891377e-06,-1.742432e-06,-1.293482e-06,3.445651e-06,22875150000000.0,2163431000000.0,0.3930539,1.156908e-06,6.430402e-07,-4.887689e-07,6.590918e-07,1.724559e-06,-1.615697e-06,-1.202918e-06,3.153286e-06,15762710000000.0,1196185000000.0,0.2578619,7.805481e-07,4.002528e-07,-3.629609e-07,4.107624e-07,1.128826e-06,-1.12318e-06,-8.446178e-07,2.092115e-06,817411700000.0,115600000000000.0,1.140951,22440000000000.0,-0.928125
1277,1.1235,26.68252,6.173971,3225.528,1621.039,390.5076,-423.9352,348.2277,-222.7107,68240990000000.0,62281910000000.0,6739916000000.0,0.5918186,5.28188e-06,1.908826e-06,-3.233577e-06,1.957913e-06,6.769801e-06,-8.370977e-06,-6.482081e-06,1.325181e-05,60263520000000.0,6324738000000.0,0.5431878,5.134492e-06,1.82418e-06,-3.174125e-06,1.871314e-06,6.547613e-06,-8.16811e-06,-6.331752e-06,1.284771e-05,46615320000000.0,4465346000000.0,0.3656564,4.298919e-06,1.400656e-06,-2.781444e-06,1.437382e-06,5.346532e-06,-6.962473e-06,-5.424145e-06,1.061654e-05,1525907000000.0,280400000000000.0,2.129696,101600000000000.0,-1.86714
1279,1.1262,26.84931,6.621627000000004,3223.159,1631.618,419.3749,-412.099,425.5493,-133.0699,32582670000000.0,24509090000000.0,2051978000000.0,0.4338682,1.013006e-06,5.177111e-07,-4.727096e-07,5.325326e-07,1.465492e-06,-1.459228e-06,-1.097962e-06,2.715692e-06,21817890000000.0,1725847000000.0,0.3848533,9.060132e-07,4.536308e-07,-4.320819e-07,4.668006e-07,1.301016e-06,-1.314385e-06,-9.912553e-07,2.419004e-06,9034722000000.0,594170000000.0,0.2117468,4.420729e-07,2.023532e-07,-2.295849e-07,2.085783e-07,6.151431e-07,-6.600467e-07,-5.023317e-07,1.160264e-06,890660200000.0,57740000000000.0,1.018965,10010000000000.0,-0.781506
1280,1.1298,25.75861,4.840058999999996,3271.59,1578.634,307.5912,173.9273,384.7986,-361.5026,51036570000000.0,42290190000000.0,4428246000000.0,0.5242424,2.840791e-06,-1.587199e-06,-4.339517e-06,-1.532832e-06,1.057473e-06,-7.119806e-06,-6.097945e-06,4.518956e-06,39118420000000.0,3933447000000.0,0.4680378,2.661099e-06,-1.451649e-06,-4.029477e-06,-1.401104e-06,1.0245e-06,-6.633853e-06,-5.676522e-06,4.266374e-06,27296390000000.0,2339337000000.0,0.3054385,1.955942e-06,-9.782624e-07,-2.871862e-06,-9.422348e-07,8.381293e-07,-4.785982e-06,-4.082014e-06,3.219044e-06,1188354000000.0,184600000000000.0,1.638157,51450000000000.0,-1.382
1281,1.133,24.84138,5.903900999999994,3297.316,1526.465,375.7367,124.7591,-169.4481,-514.7808,52286050000000.0,30852620000000.0,2974228000000.0,0.4665043,1.683484e-06,4.350091e-08,-1.59635e-06,7.060187e-08,1.614347e-06,-3.238591e-06,-2.636273e-06,3.681335e-06,28930330000000.0,2627650000000.0,0.4215047,1.559557e-06,3.944464e-08,-1.479504e-06,6.437647e-08,1.494081e-06,-3.000826e-06,-2.4428e-06,3.408597e-06,19318930000000.0,1440791000000.0,0.2720649,1.071192e-06,2.487032e-08,-1.017881e-06,4.147987e-08,1.022307e-06,-2.062737e-06,-1.679314e-06,2.336385e-06,942855900000.0,96740000000000.0,1.262529,20780000000000.0,-1.071168
1282,1.1285,26.37363,5.782054000000001,3246.245,1609.588,366.9029,-225.2018,287.9274,-446.7008,57380100000000.0,50075430000000.0,5827326000000.0,0.5512385,4.139165e-06,7.960137e-07,-3.230988e-06,8.458688e-07,4.621478e-06,-7.262903e-06,-5.781197e-06,9.695777e-06,46903660000000.0,5336510000000.0,0.4992048,3.961177e-06,7.469148e-07,-3.106384e-06,7.941035e-07,4.406183e-06,-6.964868e-06,-5.546725e-06,9.261363e-06,37580600000000.0,3712311000000.0,0.3470666,3.239796e-06,5.65703e-07,-2.584033e-06,6.025052e-07,3.552768e-06,-5.739664e-06,-4.579257e-06,7.520624e-06,1305967000000.0,221600000000000.0,1.853733,69890000000000.0,-1.57014
1284,1.1312,25.43393,5.747893,3278.409,1559.083,365.412,401.4945,116.6399,-568.1835,41521280000000.0,37772830000000.0,3631246000000.0,0.499845,2.181548e-06,-1.53391e-06,-3.64682e-06,-1.490145e-06,4.991226e-07,-5.78433e-06,-4.998595e-06,3.155525e-06,35466090000000.0,3321649000000.0,0.451532,2.081905e-06,-1.430481e-06,-3.446585e-06,-1.388983e-06,5.088048e-07,-5.486406e-06,-4.736494e-06,3.043389e-06,26527480000000.0,2235923000000.0,0.3041894,1.680401e-06,-1.055981e-06,-2.682281e-06,-1.023401e-06,5.063093e-07,-4.328542e-06,-3.72302e-06,2.550464e-06,1070104000000.0,366500000000000.0,1.748052,109000000000000.0,-1.511769
1286,1.1321,26.0759,4.830277999999997,3267.438,1598.998,307.4032,280.6597,317.9963,-146.5453,65453680000000.0,58917920000000.0,6077248000000.0,0.5801442,4.583533e-06,-2.689802e-06,-7.11606e-06,-2.605282e-06,1.551253e-06,-1.160467e-05,-9.951628e-06,7.11149e-06,55073360000000.0,5564285000000.0,0.5227569,4.389149e-06,-2.520339e-06,-6.758241e-06,-2.440067e-06,1.538758e-06,-1.105644e-05,-9.473306e-06,6.862106e-06,37100030000000.0,3603736000000.0,0.3404592,3.473981e-06,-1.814515e-06,-5.166356e-06,-1.75351e-06,1.390256e-06,-8.568169e-06,-7.314371e-06,5.599535e-06,1527742000000.0,284100000000000.0,2.089546,101000000000000.0,-1.819
1287,1.1285,25.05186,5.624743999999999,3283.405,1534.697,356.9527,299.4821,-72.71239,-265.5811,35273860000000.0,30275930000000.0,2977018000000.0,0.4655264,1.639451e-06,-8.074029e-07,-2.398787e-06,-7.760396e-07,7.23407e-07,-4.001559e-06,-3.413219e-06,2.726533e-06,27104170000000.0,2665440000000.0,0.4153589,1.562993e-06,-7.521705e-07,-2.269163e-06,-7.224428e-07,7.066902e-07,-3.797169e-06,-3.236218e-06,2.616104e-06,20664520000000.0,1732546000000.0,0.2797852,1.255543e-06,-5.529823e-07,-1.770991e-06,-5.296838e-07,6.170441e-07,-2.998376e-06,-2.547598e-06,2.149886e-06,919480000000.0,242900000000000.0,1.41363,58420000000000.0,-1.204374
